Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
qcp-10-67-0_ext,298,298,0,1,298,0,0,0,0,45,576,6156,0,74,20,67,0.209785,11.577777777777778,8.688888888888888,3.533333333333333,6.911111111111111,0.17777777777777778,0.6888888888888889,0,0.259902697,satisfy,0
qcp-10-67-10_ext,,,,,,,0,0,1,86,161,8036,0,57,20,67,0.0637565,1.8941176470588235,2.8941176470588235,2.45679012345679,5.0588235294117645,0.4588235294117647,0.35294117647058826,4,0.188990674,satisfy,0
qcp-10-67-11_ext,,,,,,,0,0,1,240,701,31389,0,272,20,67,0.0540344,2.933054393305439,3.8870292887029287,3.8995633187772927,8.00836820083682,0.4351464435146444,0.2301255230125523,10,0.181815922,satisfy,0
qcp-10-67-12_ext,,,,,,,0,0,1,172,431,17124,0,161,20,67,0.0738422,2.52046783625731,3.6491228070175437,4.184049079754601,9.12280701754386,0.9239766081871345,0.3508771929824561,8,0.284918377,satisfy,0
qcp-10-67-13_ext,,,,,,,0,0,1,144,398,17492,0,142,20,67,0.0708814,2.7832167832167833,3.1538461538461537,2.893617021276596,5.713286713286713,0.7902097902097902,0.2517482517482518,2,0.160626454,satisfy,0
qcp-10-67-14_ext,,,,,,,0,0,1,33,63,3242,0,21,20,67,0.0599465,1.96875,2.5,1.7037037037037037,3.40625,0.53125,0.09375,5,0.23746264,satisfy,0
qcp-10-67-1_ext,410,410,0,1,410,0,0,0,0,48,369,7506,0,60,20,67,0.0701149,6.5,8.8125,4.020833333333333,7.3125,0.3333333333333333,0.4166666666666667,0,0.145605918,satisfy,0
qcp-10-67-2_ext,841,841,0,1,841,0,0,0,0,103,600,11538,0,120,20,67,0.0541936,5.359223300970874,8.70873786407767,4.660194174757281,9.844660194174757,0.5145631067961165,0.4174757281553398,0,0.256188458,satisfy,0
qcp-10-67-3_ext,1040,1040,0,1,1040,0,0,0,0,94,623,8092,0,75,20,67,0.0563887,6.095744680851064,5.723404255319149,5.574468085106383,12.26595744680851,0.6063829787234043,0.3404255319148936,0,0.144653067,satisfy,0
qcp-10-67-4_ext,247,247,0,1,247,0,0,0,0,32,409,6197,0,44,20,67,0.0614369,11.0625,7.4375,3.78125,6.78125,0.15625,0.53125,0,0.138415533,satisfy,0
qcp-10-67-5_ext,789,789,0,1,789,0,0,0,0,63,537,7324,0,76,20,67,0.0563262,7.73015873015873,6.841269841269841,4.603174603174603,10.857142857142858,0.38095238095238093,0.5238095238095238,0,0.175557848,satisfy,0
qcp-10-67-6_ext,278,278,0,1,278,0,0,0,0,44,475,10191,0,98,20,67,0.0702159,9.840909090909092,10.113636363636363,3.8636363636363638,7.386363636363637,0.25,0.5909090909090909,0,0.211653951,satisfy,0
qcp-10-67-7_ext,1038,1038,0,1,1038,0,0,0,0,423,1320,56100,0,477,20,67,0.0621786,3.0094562647754137,3.978723404255319,3.1496437054631827,8.349881796690307,0.6430260047281324,0.38534278959810875,2,0.130529415,satisfy,0
qcp-10-67-8_ext,347,347,0,1,347,0,0,0,0,53,618,8338,0,102,20,67,0.0554619,10.60377358490566,8.943396226415095,3.660377358490566,7.2075471698113205,0.1509433962264151,0.6226415094339622,0,0.315467533,satisfy,0
qcp-10-67-9_ext,1254,1254,0,1,1254,0,0,0,0,246,1026,33542,0,331,20,67,0.0484594,3.9634146341463414,4.711382113821138,4.1138211382113825,8.788617886178862,0.540650406504065,0.4959349593495935,0,0.226008651,satisfy,0
qcp-15-120-0_ext,3329,3329,0,1,3329,0,0,0,0,842,5418,195900,0,2075,30,120,0.0735067,6.311163895486936,5.261282660332542,7.406175771971497,23.5083135391924,1.338479809976247,0.5700712589073634,0,8.986303751,satisfy,0
qcp-15-120-10_ext,,,,,,,0,0,1,3197,7304,638794,0,5827,30,120,0.0536421,2.2853566958698375,4.120775969962453,5.892476489028213,17.68523153942428,2.064142678347935,0.45525657071339176,6,10.611585166,satisfy,0
qcp-15-120-11_ext,,,,,,,0,0,1,38,162,15267,0,132,30,120,0.0669498,4.378378378378378,3.4594594594594597,2.6451612903225805,4.486486486486487,0.24324324324324326,0.2972972972972973,6,3.104707463,satisfy,0
qcp-15-120-12_ext,,,,,,,0,0,1,1025,2667,187970,0,1836,30,120,0.0684268,2.6044921875,4.119140625,6.714285714285714,19.00390625,1.9091796875,0.5751953125,2,8.562183831,satisfy,0
qcp-15-120-13_ext,,,,,,,0,0,1,9619,21976,2118633,0,19058,30,120,0.141318,2.2848825119567477,4.514763984196299,4.961290322580645,22.172177167810357,4.045643584944895,0.5265127885215222,8,5.141433297,satisfy,0
qcp-15-120-14_ext,,,,,,,0,0,1,55,244,14772,0,116,30,120,0.0540961,4.518518518518518,2.759259259259259,2.510204081632653,4.425925925925926,0.5555555555555556,0.2777777777777778,5,8.065893241,satisfy,0
qcp-15-120-1_ext,2845,2845,0,1,2845,0,0,0,0,485,3782,142911,0,1402,30,120,0.0760752,7.597938144329897,4.373195876288659,6.997938144329897,19.890721649484536,0.9010309278350516,0.4515463917525773,0,6.051540066,satisfy,0
qcp-15-120-2_ext,3337,3337,0,1,3337,0,0,0,0,1105,6751,254828,0,2496,30,120,0.0759149,6.0081447963800905,4.5104072398190045,7.167420814479638,19.38914027149321,0.9981900452488688,0.5384615384615384,0,4.68193531,satisfy,0
qcp-15-120-3_ext,3412,3412,0,1,3412,0,0,0,0,1127,5140,256604,0,2564,30,120,0.058797,4.484472049689441,4.30700976042591,7.354924578527063,20.446317657497783,1.0354924578527063,0.5066548358473825,0,4.9071488070000004,satisfy,0
