Filename,1AutonomousSearchAverageSizeOfHeap,1AutonomousSearchNumAssignedPredicatesEncountered,1AutonomousSearchNumBackupCalled,1AutonomousSearchNumCalls,1AutonomousSearchNumPredicatesAdded,1AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
qcp-10-67-0_ext,383,383,0,1,383,0,0,0,0,15,95,1098,0,14,20,67,0.207875,4.8,2,5,8.066666666666666,0.26666666666666666,0.13333333333333333,0,0.264166137,satisfy,0
qcp-10-67-10_ext,,,,,,,0,0,1,43,158,1766,0,31,20,67,0.0618254,3.761904761904762,2.0952380952380953,1.9230769230769231,4.214285714285714,0.42857142857142855,0.4523809523809524,3,0.265973144,satisfy,0
qcp-10-67-11_ext,,,,,,,0,0,1,219,619,7455,0,106,20,67,0.0589303,2.8394495412844036,2.743119266055046,4.509433962264151,8.756880733944953,0.41743119266055045,0.27522935779816515,6,0.205269483,satisfy,0
qcp-10-67-12_ext,,,,,,,0,0,1,185,604,6469,0,94,20,67,0.056969,3.282608695652174,2.3206521739130435,3.9329608938547485,7.896739130434782,0.23369565217391305,0.32065217391304346,5,0.296844098,satisfy,0
qcp-10-67-13_ext,,,,,,,0,0,1,8,24,588,0,4,20,67,0.062228,3.4285714285714284,2,1,1.8571428571428572,0.7142857142857143,0.2857142857142857,5,0.192562901,satisfy,0
qcp-10-67-14_ext,,,,,,,0,0,1,19,83,1208,0,14,20,67,0.0676581,4.611111111111111,2.111111111111111,1.9285714285714286,3.6666666666666665,0.3333333333333333,0.2222222222222222,4,0.177021307,satisfy,0
qcp-10-67-1_ext,345,345,0,1,345,0,0,0,0,30,90,1388,0,14,20,67,0.0743035,2.4,2,3.7666666666666666,6.733333333333333,0.43333333333333335,0.36666666666666664,0,0.139269875,satisfy,0
qcp-10-67-2_ext,69,69,0,1,69,0,0,0,0,2,16,623,0,6,20,67,0.0623267,1,2,3.5,8,0,0.5,0,0.27305348,satisfy,0
qcp-10-67-3_ext,759,759,0,1,759,0,0,0,0,75,157,2764,0,31,20,67,0.0583906,1.8533333333333333,2.8666666666666667,4.986666666666666,12.2,0.4,0.32,0,0.188137799,satisfy,0
qcp-10-67-4_ext,503,503,0,1,503,0,0,0,0,26,67,1216,0,10,20,67,0.0602379,1.8076923076923077,2,5.115384615384615,9.153846153846153,0.34615384615384615,0.4230769230769231,0,0.269156935,satisfy,0
