Filename,1AutonomousSearchAverageSizeOfHeap,1AutonomousSearchNumAssignedPredicatesEncountered,1AutonomousSearchNumBackupCalled,1AutonomousSearchNumCalls,1AutonomousSearchNumPredicatesAdded,1AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
s3-01,61,61,0,1,61,0,0,0,0,2635,2643,11616,0,212,3,20,0.0664742,1,10.4,6.904743833017077,7.904743833017077,5.9574952561669825,0,0,0.449029528,satisfy,0
s3-02,61,61,0,1,61,0,0,0,0,1684,1693,8206,0,139,3,20,0.0284669,1,10.188242280285035,6.772565320665083,7.772565320665083,5.255938242280285,0,0,0.351802504,satisfy,0
s3-03,36,36,0,1,36,0,0,0,0,1560,1569,6983,0,79,3,20,0.0189231,1,10.528846153846153,7.048076923076923,8.048076923076923,5.822435897435898,0,0,0.353043399,satisfy,0
s3-04,73,73,0,1,73,0,0,0,0,3393,3399,17687,0,556,3,20,0.0248036,1.0002947244326554,9.77836722664309,5.409976387249115,6.404361921603301,5.145593869731801,0,5,0.347405815,satisfy,0
s3-05,72,72,0,1,72,0,0,0,0,4745,4749,22303,0,1807,3,20,0.0186334,1,10.236670179135933,6.118676222596965,7.167334035827187,5.80927291886196,0,1,0.267058833,satisfy,0
s3-06,73,73,0,1,73,0,0,0,0,15015,15021,67048,0,1631,3,20,0.0239189,1.0000666000666,10.132667332667333,6.308614831101339,7.307425907425907,5.752314352314352,0,6,0.363876625,satisfy,0
s3-07,69,69,0,1,69,0,0,0,0,4082,4087,18571,0,343,3,20,0.0197994,1,10.863547280744733,6.956638902498775,7.962273395394415,6.226359627633513,0,0,0.399295325,satisfy,0
s3-08,73,73,0,1,73,0,0,0,0,4299,4303,22266,0,1472,3,20,0.0182002,1.0002326122354035,9.93905559432426,5.9125174499767335,7.013258897418004,5.208187950686206,0,1,0.289939583,satisfy,0
s3-09,72,72,0,1,72,0,0,0,0,7184,7292,29635,0,1421,3,20,0.0184284,1.0141982182628062,10.17608574610245,6.550048726158987,7.629871937639198,6.2328786191536745,0,1,0.286171382,satisfy,0
s3-10,73,73,0,1,73,0,0,0,0,8187,8197,34860,0,987,3,20,0.0190076,1.0001221448638085,9.926835226578723,6.2656078191814295,7.273360205203371,5.84524245755466,0,2,0.378105301,satisfy,0
s4-01,,,,,,,1,0,0,,,,,,4,30,0.0192436,,,,,,,,,satisfy,0
s4-02,,,,,,,1,0,0,,,,,,4,30,0.041722,,,,,,,,,satisfy,0
s4-03,,,,,,,1,0,0,,,,,,4,30,0.0413982,,,,,,,,,satisfy,0
s4-04,,,,,,,1,0,0,,,,,,4,30,0.0753019,,,,,,,,,satisfy,0
s4-05,,,,,,,1,0,0,,,,,,4,30,0.0525309,,,,,,,,,satisfy,0
s4-06,,,,,,,1,0,0,,,,,,4,30,0.0419797,,,,,,,,,satisfy,0
s4-07,,,,,,,1,0,0,,,,,,4,30,0.0460587,,,,,,,,,satisfy,0
s4-08,,,,,,,1,0,0,,,,,,4,30,0.0511936,,,,,,,,,satisfy,0
s4-09,,,,,,,1,0,0,,,,,,4,30,0.0385178,,,,,,,,,satisfy,0
s4-10,,,,,,,1,0,0,,,,,,4,30,0.0384891,,,,,,,,,satisfy,0
s5-01,,,,,,,1,0,0,,,,,,5,40,0.0437078,,,,,,,,,satisfy,0
s5-02,,,,,,,1,0,0,,,,,,5,40,0.0547046,,,,,,,,,satisfy,0
s5-03,,,,,,,1,0,0,,,,,,5,40,0.0484494,,,,,,,,,satisfy,0
