Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
u4-02,,,,,,,1,0,0,,,,,,4,30,0.0334004,,,,,,,,,satisfy,0
u4-03,,,,,,,1,0,0,,,,,,4,30,0.0338155,,,,,,,,,satisfy,0
u4-04,,,,,,,1,0,0,,,,,,4,30,0.0387581,,,,,,,,,satisfy,0
u4-05,,,,,,,1,0,0,,,,,,4,30,0.0366939,,,,,,,,,satisfy,0
u4-06,,,,,,,1,0,0,,,,,,4,30,0.0306381,,,,,,,,,satisfy,0
u4-07,,,,,,,1,0,0,,,,,,4,30,0.0313368,,,,,,,,,satisfy,0
u4-08,,,,,,,1,0,0,,,,,,4,30,0.0371242,,,,,,,,,satisfy,0
u4-09,,,,,,,1,0,0,,,,,,4,30,0.0404358,,,,,,,,,satisfy,0
u4-10,,,,,,,1,0,0,,,,,,4,30,0.0379893,,,,,,,,,satisfy,0
u5-01,,,,,,,1,0,0,,,,,,5,40,0.0314012,,,,,,,,,satisfy,0
u5-02,,,,,,,1,0,0,,,,,,5,40,0.0402374,,,,,,,,,satisfy,0
u5-03,,,,,,,1,0,0,,,,,,5,40,0.0347795,,,,,,,,,satisfy,0
u5-04,,,,,,,1,0,0,,,,,,5,40,0.0339933,,,,,,,,,satisfy,0
u5-05,,,,,,,1,0,0,,,,,,5,40,0.0377645,,,,,,,,,satisfy,0
u5-06,,,,,,,1,0,0,,,,,,5,40,0.0354844,,,,,,,,,satisfy,0
u5-07,,,,,,,1,0,0,,,,,,5,40,0.0325298,,,,,,,,,satisfy,0
u5-08,,,,,,,1,0,0,,,,,,5,40,0.0318266,,,,,,,,,satisfy,0
u5-09,,,,,,,1,0,0,,,,,,5,40,0.108217,,,,,,,,,satisfy,0
u5-10,,,,,,,1,0,0,,,,,,5,40,0.033441,,,,,,,,,satisfy,0
