Filename,1AutonomousSearchAverageSizeOfHeap,1AutonomousSearchNumAssignedPredicatesEncountered,1AutonomousSearchNumBackupCalled,1AutonomousSearchNumCalls,1AutonomousSearchNumPredicatesAdded,1AutonomousSearchNumPredicatesRemoved,ERROR,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
qcp-10-67-5_ext,38.844339622641506,4560,123,212,734,0,0,0,101,380,17196,0,159,20,67,0.0652744,3.5445544554455446,11.178217821782178,4.544554455445544,7.900990099009901,0.6237623762376238,0.5544554455445545,0,0.211897019,satisfy,0
qcp-10-67-6_ext,128.7945945945946,13948,107,185,1080,0,0,0,102,560,28248,0,253,20,67,0.0690803,5.205882352941177,11.205882352941176,5.323529411764706,9.176470588235293,0.37254901960784315,0.5196078431372549,0,0.247041221,satisfy,0
qcp-10-67-7_ext,92.72327044025157,9297,113,159,963,0,0,0,113,523,24955,0,241,20,67,0.0741282,4.353982300884955,6.778761061946903,3.8214285714285716,6.95575221238938,0.1504424778761062,0.48672566371681414,1,0.157919553,satisfy,0
qcp-10-67-8_ext,80.36572890025576,13776,190,391,1059,0,0,0,128,719,42188,0,453,20,67,0.0741319,5.4609375,11.7578125,4.1015625,8.15625,0.3046875,0.7421875,0,0.354726218,satisfy,0
qcp-10-67-9_ext,112.9390243902439,14410,151,246,1149,0,0,0,112,599,34164,0,447,20,67,0.0776096,5.160714285714286,10.526785714285714,4.705357142857143,9.098214285714286,0.39285714285714285,0.625,0,0.271415503,satisfy,0
qcp-15-120-0_ext,432.5675934803452,99075,303,1043,3973,0,0,0,303,1776,117640,0,1498,30,120,0.0795349,5.742574257425742,10.178217821782178,5.2805280528052805,10.858085808580858,0.5412541254125413,0.528052805280528,0,10.730901831,satisfy,0
qcp-15-120-10_ext,,,,,,,0,1,5316,8811,1164456,0,10322,30,120,0.0765716,1.657761053621825,4.365945437441204,5.546362608367885,20.57008466603951,2.5969896519285043,0.6735653809971778,9,10.11617964,satisfy,0
qcp-15-120-11_ext,,,,,,,0,1,44,127,13556,0,127,30,120,0.0568835,2.953488372093023,2.3255813953488373,3.85,7.883720930232558,0.4883720930232558,0.4883720930232558,3,2.887893171,satisfy,0
qcp-15-120-12_ext,,,,,,,0,1,1572,2734,325527,0,3003,30,120,0.0669725,1.740292807129217,3.9713558243157223,6.0140575079872205,20.502227880331,1.5983450031826862,0.5754296626352642,6,7.528447334,satisfy,0
qcp-15-120-13_ext,,,,,,,0,1,3398,4979,653840,0,5874,30,120,0.0723291,1.4657050338534001,4.108919634972034,4.960743801652892,21.239623196938474,2.6970856638210186,0.7044450986164262,9,5.227637097,satisfy,0
qcp-15-120-14_ext,,,,,,,0,1,102,307,32323,0,294,30,120,0.0765646,3.0396039603960396,2.613861386138614,4.23469387755102,8.455445544554456,0.693069306930693,0.5148514851485149,3,6.810828141,satisfy,0
qcp-15-120-1_ext,269.2193548387097,87602,349,620,4363,0,0,0,715,1594,195873,0,2154,30,120,0.0530796,2.2055944055944057,5.1678321678321675,7.0405594405594405,19.83916083916084,0.73006993006993,0.5174825174825175,0,6.084714544,satisfy,0
qcp-15-120-2_ext,401.8181818181818,142494,345,858,4184,0,0,0,413,1949,178995,0,2293,30,120,0.167875,4.648910411622276,12.811138014527845,6.903147699757869,13.723970944309928,0.34624697336561744,0.5956416464891041,0,4.963272492,satisfy,0
qcp-15-120-3_ext,166.49707602339183,59678,318,513,4723,0,0,0,1716,3090,358490,0,3423,30,120,0.0681675,1.7942890442890442,5.854895104895105,6.425990675990676,25.818181818181817,1.7097902097902098,0.8094405594405595,0,5.254024519,satisfy,0
qcp-15-120-4_ext,509.8524904214559,133049,338,1044,4850,0,0,0,1467,3395,310570,0,2357,30,120,0.0741573,2.2999318336741648,5.548738922972052,7.552147239263804,24.335378323108383,1.8568507157464214,1.0061349693251533,0,6.861292337,satisfy,0
qcp-15-120-5_ext,631.031453362256,162063,291,922,5762,0,0,0,2982,5552,721435,0,5685,30,120,0.0448607,1.8561368209255533,4.909456740442656,5.04729956390473,18.56539235412475,1.3101945003353455,0.539906103286385,1,5.009121178,satisfy,0
qcp-15-120-6_ext,527.8850129198967,128729,330,774,4971,0,0,0,853,2114,240827,0,2404,30,120,0.0482368,2.4501758499413833,6.307151230949589,6.776084407971864,19.11137162954279,0.8663540445486518,0.6565064478311841,0,4.224810866,satisfy,0
qcp-15-120-7_ext,452.00834492350486,92207,292,719,4668,0,0,0,1104,2395,251189,0,1894,30,120,0.117833,2.1503623188405796,5.401268115942029,7.2644927536231885,21.446557971014492,1.2355072463768115,0.6322463768115942,0,4.219325068,satisfy,0
qcp-15-120-8_ext,367.5746864310148,110237,312,877,5648,0,0,0,4658,7351,964372,0,8535,30,120,0.12572,1.572563331902104,6.036711034778875,9.608844997853156,33.91841992271361,2.7363675397166167,0.9626449119793903,0,7.947711516,satisfy,0
qcp-15-120-9_ext,294.92017738359203,82359,289,451,4352,0,0,0,6754,9594,1180815,0,9617,30,120,0.125009,1.4185667752442996,5.046194847497779,7.293159609120521,27.263103346165234,2.9506958839206394,0.9108676339946699,0,8.747226741,satisfy,0
qcp-20-187-0_ext,,,,,,,1,0,,,,,,40,187,0.125515,,,,,,,,,satisfy,0
qcp-20-187-10_ext,,,,,,,1,0,,,,,,40,187,0.127427,,,,,,,,,satisfy,0
qcp-20-187-11_ext,,,,,,,1,0,,,,,,40,187,0.163199,,,,,,,,,satisfy,0
qcp-20-187-12_ext,,,,,,,1,0,,,,,,40,187,0.15538,,,,,,,,,satisfy,0
qcp-20-187-13_ext,,,,,,,1,0,,,,,,40,187,0.137663,,,,,,,,,satisfy,0
qcp-20-187-14_ext,,,,,,,1,0,,,,,,40,187,0.14938,,,,,,,,,satisfy,0
qcp-20-187-1_ext,,,,,,,1,0,,,,,,40,187,0.145877,,,,,,,,,satisfy,0
qcp-20-187-2_ext,,,,,,,1,0,,,,,,40,187,0.137056,,,,,,,,,satisfy,0
qcp-20-187-3_ext,,,,,,,1,0,,,,,,40,187,0.140467,,,,,,,,,satisfy,0
qcp-20-187-4_ext,,,,,,,1,0,,,,,,40,187,0.137708,,,,,,,,,satisfy,0
qcp-20-187-5_ext,,,,,,,1,0,,,,,,40,187,0.146476,,,,,,,,,satisfy,0
qcp-20-187-6_ext,,,,,,,1,0,,,,,,40,187,0.153961,,,,,,,,,satisfy,0
qcp-20-187-7_ext,,,,,,,1,0,,,,,,40,187,0.159961,,,,,,,,,satisfy,0
qcp-20-187-8_ext,,,,,,,1,0,,,,,,40,187,0.146151,,,,,,,,,satisfy,0
qcp-20-187-9_ext,,,,,,,1,0,,,,,,40,187,0.13904,,,,,,,,,satisfy,0
qcp-25-264-0_ext,,,,,,,1,0,,,,,,50,264,0.135145,,,,,,,,,satisfy,0
qcp-25-264-10_ext,,,,,,,1,0,,,,,,50,264,0.143035,,,,,,,,,satisfy,0
qcp-25-264-11_ext,,,,,,,1,0,,,,,,50,264,0.156217,,,,,,,,,satisfy,0
qcp-25-264-12_ext,,,,,,,1,0,,,,,,50,264,0.171175,,,,,,,,,satisfy,0
qcp-25-264-13_ext,,,,,,,1,0,,,,,,50,264,0.137895,,,,,,,,,satisfy,0
qcp-25-264-14_ext,,,,,,,1,0,,,,,,50,264,0.145278,,,,,,,,,satisfy,0
qcp-25-264-1_ext,,,,,,,1,0,,,,,,50,264,0.166337,,,,,,,,,satisfy,0
qcp-25-264-2_ext,,,,,,,1,0,,,,,,50,264,0.148285,,,,,,,,,satisfy,0
qcp-25-264-3_ext,,,,,,,1,0,,,,,,50,264,0.149608,,,,,,,,,satisfy,0
qcp-25-264-4_ext,,,,,,,1,0,,,,,,50,264,0.147264,,,,,,,,,satisfy,0
qcp-25-264-5_ext,,,,,,,1,0,,,,,,50,264,0.145055,,,,,,,,,satisfy,0
qcp-25-264-6_ext,,,,,,,1,0,,,,,,50,264,0.13986,,,,,,,,,satisfy,0
qcp-25-264-7_ext,,,,,,,1,0,,,,,,50,264,0.138489,,,,,,,,,satisfy,0
qcp-25-264-8_ext,,,,,,,1,0,,,,,,50,264,0.178954,,,,,,,,,satisfy,0
qcp-25-264-9_ext,,,,,,,1,0,,,,,,50,264,0.142101,,,,,,,,,satisfy,0
