Filename,1AutonomousSearchAverageSizeOfHeap,1AutonomousSearchNumAssignedPredicatesEncountered,1AutonomousSearchNumBackupCalled,1AutonomousSearchNumCalls,1AutonomousSearchNumPredicatesAdded,1AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
u4-05,,,,,,,0,0,0,2877,2890,1772339,0,1193112,4,30,0.0185379,1.0003475842891902,15.980535279805352,9.548835592631214,10.557177615571776,6.32325338894682,0,0,7.077922855,satisfy,0
u4-06,,,,,,,0,0,0,3861,3876,1470673,0,1045523,4,30,0.0176611,1.0012950012950013,16.065527065527064,10.021497021497021,11.034965034965035,6.398860398860399,0,0,154.426074837,satisfy,0
u4-07,,,,,,,0,0,0,3586,3594,1350204,0,1045452,4,30,0.0183032,1,15.757947573898495,9.883435582822086,10.89319576129392,6.992191857222532,0,0,154.367836864,satisfy,0
u4-08,,,,,,,0,0,0,3126,3138,1818351,0,1192412,4,30,0.019788,1.000639795265515,16.092130518234164,9.294305822136916,10.299424184261037,6.833013435700575,0,0,7.499536986,satisfy,0
u4-09,,,,,,,0,0,0,4186,4199,1451435,0,1042202,4,30,0.0187373,1.0004777830864788,15.819397993311037,10.142618251313904,11.148351648351648,6.8084089823220255,0,0,157.720163261,satisfy,0
u4-10,,,,,,,0,0,0,3125,3137,1831575,0,1192687,4,30,0.0210676,1.00032,15.7616,9.89792,10.90976,6.26912,0,0,7.704454192,satisfy,0
u5-01,,,,,,,1,0,0,,,,,,5,40,0.0190345,,,,,,,,,satisfy,0
u5-02,,,,,,,1,0,0,,,,,,5,40,0.0364718,,,,,,,,,satisfy,0
u5-03,,,,,,,1,0,0,,,,,,5,40,0.0467058,,,,,,,,,satisfy,0
u5-04,,,,,,,1,0,0,,,,,,5,40,0.0389135,,,,,,,,,satisfy,0
u5-05,,,,,,,1,0,0,,,,,,5,40,0.0307674,,,,,,,,,satisfy,0
u5-06,,,,,,,1,0,0,,,,,,5,40,0.0395892,,,,,,,,,satisfy,0
u5-07,,,,,,,1,0,0,,,,,,5,40,0.0360529,,,,,,,,,satisfy,0
u5-08,,,,,,,1,0,0,,,,,,5,40,0.0357758,,,,,,,,,satisfy,0
u5-09,,,,,,,1,0,0,,,,,,5,40,0.0424387,,,,,,,,,satisfy,0
u5-10,,,,,,,1,0,0,,,,,,5,40,0.0382837,,,,,,,,,satisfy,0
