Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
s3-01,437,437,0,1,437,0,0,0,0,211,280,59666,0,1107,3,20,0.01981,1.2843601895734598,9.436018957345972,6.421800947867299,11.66824644549763,4.649289099526066,0,0,0.159254817,satisfy,0
s3-02,665,665,0,1,665,0,0,0,0,427,509,105167,0,2011,3,20,0.018796,1.1779859484777517,9.662763466042154,6.0023419203747075,12.117096018735364,4.667447306791569,0.00468384074941452,0,0.152398777,satisfy,0
s3-03,969,969,0,1,969,0,0,0,0,854,978,189407,0,4351,3,20,0.0185023,1.1346604215456675,10.02927400468384,6.066744730679157,11.791569086651053,6.592505854800937,0.00117096018735363,0,0.150789204,satisfy,0
s3-04,1008,1008,0,1,1008,0,0,0,0,1066,1224,320715,0,8077,3,20,0.0198038,1.1425891181988743,9.824577861163228,5.746478873239437,11.300187617260788,6.216697936210132,0,1,0.149835983,satisfy,0
s3-05,837,837,0,1,837,0,0,0,0,521,621,204592,0,4853,3,20,0.0262218,1.1842610364683301,9.683301343570058,5.1017274472168905,8.593090211132438,6.236084452975048,0.0019193857965451055,0,0.055903022,satisfy,0
s3-06,1052,1052,0,1,1052,0,0,0,0,987,1240,264152,0,5860,3,20,0.0202627,1.2512664640324216,9.626139817629179,5.183569979716024,10.126646403242148,6.716312056737588,0,1,0.17150171,satisfy,0
s3-07,667,667,0,1,667,0,0,0,0,475,534,127091,0,3044,3,20,0.026456,1.1094736842105264,10.048421052631578,6.610526315789474,12.730526315789474,5.698947368421052,0,0,0.19987765,satisfy,0
s3-08,822,822,0,1,822,0,0,0,0,529,603,216588,0,5069,3,20,0.019041,1.1304347826086956,9.678638941398866,5.457466918714556,8.92249527410208,5.674858223062381,0,0,0.049604831,satisfy,0
s3-09,1322,1322,0,1,1322,0,0,0,0,1132,1265,414494,0,11082,3,20,0.0211189,1.1157243816254416,8.481448763250883,4.585992907801418,8.318904593639576,5.605123674911661,0.00441696113074205,4,0.052377531,satisfy,0
s3-10,1264,1264,0,1,1264,0,0,0,0,1385,1581,259077,0,6253,3,20,0.0272931,1.1393501805054151,9.56028880866426,5.0758670520231215,9.176895306859207,6.96173285198556,0.006498194945848376,1,0.178266879,satisfy,0
s4-01,,,,,,,1,0,0,,,,,,4,30,0.0223765,,,,,,,,,satisfy,0
s4-02,,,,,,,1,0,0,,,,,,4,30,0.0493247,,,,,,,,,satisfy,0
s4-03,,,,,,,1,0,0,,,,,,4,30,0.0485006,,,,,,,,,satisfy,0
s4-04,,,,,,,1,0,0,,,,,,4,30,0.0495871,,,,,,,,,satisfy,0
s4-05,,,,,,,0,1,0,12237,14280,7227569,0,3512539,4,30,0.042354,1.165808613222195,24.56214758519245,11.152079758110649,25.669526844814907,1.7905532401732451,0.000980632507967639,0,87.429554175,satisfy,0
s4-06,,,,,,,0,1,0,,,,,,4,30,0.0288875,,,,,,,,226.259533794,satisfy,0
s4-07,,,,,,,1,0,0,,,,,,4,30,0.0479914,,,,,,,,,satisfy,0
s4-08,,,,,,,0,1,0,5862,6739,4248212,0,3471981,4,30,0.0472356,1.148072330262709,49.42749914704879,11.763561924257932,56.19651995905834,7.346468781985671,0,0,128.628848041,satisfy,0
s4-09,,,,,,,0,1,0,9483,11356,6936835,0,3538004,4,30,0.0278473,1.1962459137403776,26.352103764631444,9.713909100495624,24.358536328166192,2.6528524728461456,0.0013708741959295582,0,61.853844634,satisfy,0
s4-10,,,,,,,0,1,0,,,,,,4,30,0.0200271,,,,,,,,220.981515323,satisfy,0
s5-01,,,,,,,1,0,0,,,,,,5,40,0.0199517,,,,,,,,,satisfy,0
s5-02,,,,,,,1,0,0,,,,,,5,40,0.0369279,,,,,,,,,satisfy,0
s5-03,,,,,,,1,0,0,,,,,,5,40,0.0422391,,,,,,,,,satisfy,0
s5-04,,,,,,,1,0,0,,,,,,5,40,0.04111,,,,,,,,,satisfy,0
s5-05,,,,,,,1,0,0,,,,,,5,40,0.0396604,,,,,,,,,satisfy,0
s5-06,,,,,,,1,0,0,,,,,,5,40,0.0405284,,,,,,,,,satisfy,0
s5-07,,,,,,,1,0,0,,,,,,5,40,0.041323,,,,,,,,,satisfy,0
s5-08,,,,,,,1,0,0,,,,,,5,40,0.042094,,,,,,,,,satisfy,0
s5-09,,,,,,,1,0,0,,,,,,5,40,0.041824,,,,,,,,,satisfy,0
s5-10,,,,,,,1,0,0,,,,,,5,40,0.0389959,,,,,,,,,satisfy,0
u3-01,,,,,,,0,0,1,1607,1752,642553,0,17161,3,20,0.0367425,1.0909090909090908,8.9813200498132,4.909717868338558,8.376712328767123,7.280199252801992,0.0024906600249066002,11,0.042441792,satisfy,0
u3-02,,,,,,,0,0,1,1872,2026,446534,0,11824,3,20,0.0215749,1.082843399251737,9.45964724746125,4.9522019334049405,8.89577765900588,7.057188669160877,0,9,0.163509503,satisfy,0
u3-03,,,,,,,0,0,1,1541,1680,387342,0,11177,3,20,0.0185343,1.0909090909090908,9.546103896103896,4.893603133159269,9.164935064935065,6.855194805194805,0.005844155844155844,8,0.158339373,satisfy,0
u3-04,,,,,,,0,0,1,1652,1835,400822,0,8882,3,20,0.0191157,1.1114476075105997,9.399757722592367,4.746041412911084,8.552998182919442,6.7504542701393095,0,9,0.166022933,satisfy,0
u3-05,,,,,,,0,0,1,1910,2158,423728,0,10347,3,20,0.0175245,1.1304347826086956,9.559979046621267,5.0920568122041034,9.308014667365113,6.917757988475642,0.0020953378732320588,8,0.149733476,satisfy,0
u3-06,,,,,,,0,0,1,975,1134,378102,0,6802,3,20,0.0182059,1.164271047227926,8.498973305954825,4.300930713547053,7.725872689938399,5.370636550308008,0,7,0.051847583,satisfy,0
u3-07,,,,,,,0,0,1,1674,1831,367827,0,9844,3,20,0.0185108,1.0944411237298266,9.378362223550509,4.753753753753754,8.928272564255828,7.290496114763897,0,8,0.151268661,satisfy,0
