Filename,1AutonomousSearchAverageSizeOfHeap,1AutonomousSearchNumAssignedPredicatesEncountered,1AutonomousSearchNumBackupCalled,1AutonomousSearchNumCalls,1AutonomousSearchNumPredicatesAdded,1AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
s3-01,73,73,0,1,73,0,0,0,0,113,120,936,0,354,3,20,0.0189405,1,9.893805309734514,4.495575221238938,5.911504424778761,2.646017699115044,0,0,0.153386683,satisfy,0
s3-02,73,73,0,1,73,0,0,0,0,102,110,776,0,339,3,20,0.0185381,1.0098039215686274,9.950980392156863,4.813725490196078,6.490196078431373,2.156862745098039,0,0,0.160784398,satisfy,0
s3-03,70,70,0,1,70,0,0,0,0,85,90,701,0,261,3,20,0.021703,1,9.988235294117647,4.705882352941177,6.752941176470588,2.011764705882353,0,0,0.164177793,satisfy,0
s3-04,77,77,0,1,77,0,0,0,0,652,657,5194,0,1600,3,20,0.0187565,1.0015337423312884,9.625766871165645,3.894899536321484,5.012269938650307,3.1134969325153374,0,5,0.145324973,satisfy,0
s3-05,77,77,0,1,77,0,0,0,0,334,341,2653,0,968,3,20,0.0190938,1.0119760479041917,9.58682634730539,3.933933933933934,5.583832335329341,2.44311377245509,0,1,0.03760993,satisfy,0
s3-06,77,77,0,1,77,0,0,0,0,515,516,4284,0,1593,3,20,0.0182677,1,9.667961165048544,3.699410609037328,5.036893203883495,2.712621359223301,0,6,0.16601198,satisfy,0
s3-07,73,73,0,1,73,0,0,0,0,166,170,1317,0,547,3,20,0.0187273,1.0060240963855422,9.981927710843374,4.403614457831325,6.4879518072289155,1.9939759036144578,0,0,0.163889136,satisfy,0
s3-08,77,77,0,1,77,0,0,0,0,309,312,2503,0,1050,3,20,0.0190562,1,9.391585760517799,3.7435064935064934,5.433656957928803,2.0841423948220066,0,1,0.047086351,satisfy,0
s3-09,77,77,0,1,77,0,0,0,0,181,187,1442,0,586,3,20,0.0288102,1,9.171270718232044,3.511111111111111,5.176795580110498,2.0497237569060776,0,1,0.049503187,satisfy,0
s3-10,77,77,0,1,77,0,0,0,0,381,386,3090,0,1070,3,20,0.0263734,1.0026246719160106,9.761154855643044,3.7097625329815305,5.26246719160105,2.6692913385826773,0,2,0.156219287,satisfy,0
s4-01,,,,,,,1,0,0,,,,,,4,30,0.0201543,,,,,,,,,satisfy,0
s4-02,,,,,,,1,0,0,,,,,,4,30,0.0486816,,,,,,,,,satisfy,0
s4-03,,,,,,,1,0,0,,,,,,4,30,0.0436452,,,,,,,,,satisfy,0
s4-04,,,,,,,1,0,0,,,,,,4,30,0.0422666,,,,,,,,,satisfy,0
s4-05,107,107,0,1,107,0,0,0,0,12281,12301,109414,0,397755,4,30,0.0445838,1.00073283934533,15.413647097141926,9.556387916293462,11.954808240371305,5.372200960833808,0,0,86.154072894,satisfy,0
s4-06,,,,,,,1,0,0,,,,,,4,30,0.0239208,,,,,,,,,satisfy,0
s4-07,,,,,,,1,0,0,,,,,,4,30,0.0512547,,,,,,,,,satisfy,0
s4-08,113,113,0,1,113,0,0,0,0,66183,66212,546241,0,1953501,4,30,0.042973,1.0003021924059048,15.632080745810859,9.53010591843827,11.722436275176404,6.492694498587251,0,0,162.498926737,satisfy,0
s4-09,104,104,0,1,104,0,0,0,0,3035,3055,27007,0,91301,4,30,0.0428508,1.0029654036243822,15.457001647446457,9.320593080724876,11.454036243822076,5.144316309719934,0,0,60.698439317,satisfy,0
s4-10,,,,,,,0,1,0,151190,151293,1213093,0,3367283,4,30,0.0235518,1.0006085058535616,15.59417289503274,9.44956677028904,11.363774059130895,7.551002050400159,0,0,232.51235004,satisfy,0
s5-01,,,,,,,1,0,0,,,,,,5,40,0.0305425,,,,,,,,,satisfy,0
s5-02,,,,,,,1,0,0,,,,,,5,40,0.0465075,,,,,,,,,satisfy,0
s5-03,,,,,,,1,0,0,,,,,,5,40,0.0564527,,,,,,,,,satisfy,0
s5-04,,,,,,,1,0,0,,,,,,5,40,0.0438425,,,,,,,,,satisfy,0
s5-05,,,,,,,1,0,0,,,,,,5,40,0.0515182,,,,,,,,,satisfy,0
s5-06,,,,,,,1,0,0,,,,,,5,40,0.0508273,,,,,,,,,satisfy,0
s5-07,,,,,,,1,0,0,,,,,,5,40,0.0453591,,,,,,,,,satisfy,0
s5-08,,,,,,,1,0,0,,,,,,5,40,0.0467193,,,,,,,,,satisfy,0
s5-09,,,,,,,1,0,0,,,,,,5,40,0.0458139,,,,,,,,,satisfy,0
s5-10,,,,,,,1,0,0,,,,,,5,40,0.0612768,,,,,,,,,satisfy,0
u3-01,,,,,,,0,0,1,438,437,3522,0,1905,3,20,0.0437654,1,9.416475972540045,3.5906976744186045,5.032036613272311,2.4324942791762014,0,7,0.062398382,satisfy,0
u3-02,,,,,,,0,0,1,650,650,5324,0,2352,3,20,0.0333413,1.0015408320493067,9.691833590138675,3.9237947122861585,5.2265023112480735,2.830508474576271,0,6,0.185360101,satisfy,0
u3-03,,,,,,,0,0,1,616,615,4924,0,2229,3,20,0.027985,1,9.46829268292683,3.8686371100164205,5.045528455284553,2.840650406504065,0,6,0.187435647,satisfy,0
u3-04,,,,,,,0,0,1,642,642,5008,0,2496,3,20,0.0236393,1.001560062402496,9.382215288611544,3.829652996845426,5.174726989079563,2.6318252730109206,0,7,0.206887024,satisfy,0
u3-05,,,,,,,0,0,1,653,654,5245,0,2352,3,20,0.0278055,1.0030674846625767,9.743865030674847,3.8728682170542634,5.136503067484663,2.8834355828220857,0,7,0.172002924,satisfy,0
u3-06,,,,,,,0,0,1,350,349,2937,0,1507,3,20,0.0290489,1,9.063037249283667,3.3508771929824563,4.782234957020058,1.9570200573065903,0,7,0.086143764,satisfy,0
u3-07,,,,,,,0,0,1,537,539,4221,0,2268,3,20,0.0218966,1.0055970149253732,9.526119402985074,3.66351606805293,5.014925373134329,2.7313432835820897,0,7,0.1952813,satisfy,0
