Filename,1AutonomousSearchAverageSizeOfHeap,1AutonomousSearchNumAssignedPredicatesEncountered,1AutonomousSearchNumBackupCalled,1AutonomousSearchNumCalls,1AutonomousSearchNumPredicatesAdded,1AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
u4-06,,,,,,,0,1,0,193308,193438,1602571,0,3590935,4,30,0.021259,1.0006259440892256,15.45002793469489,8.332383203919154,10.487181078899994,6.560261344589981,0,1,8.941450018,satisfy,0
u4-07,,,,,,,0,1,0,197928,198006,1698119,0,3590409,4,30,0.0491276,1.0003536639586112,15.444833474798918,8.531701081711944,10.840644072592054,6.873792490198456,0,1,9.408794434,satisfy,0
u4-08,,,,,,,0,1,0,177035,177163,1520537,0,3591578,4,30,0.0431331,1.0006891292682238,15.689276131838337,8.359992995695743,11.096602366763634,6.235812127545401,0,1,8.272822396,satisfy,0
u4-09,,,,,,,0,1,0,211072,211371,1740060,0,3590281,4,30,0.0392267,1.0013644633110976,15.411134589144936,8.611301410425876,11.083412295330504,6.5962988932686475,0,1,9.566037601,satisfy,0
u4-10,,,,,,,0,1,0,197022,197192,1676775,0,3591313,4,30,0.0454018,1.0008222432012668,15.337271979778908,8.335959110957715,10.640740627950178,6.388753540213783,0,1,8.513296971,satisfy,0
u5-01,,,,,,,1,0,0,,,,,,5,40,0.0210503,,,,,,,,,satisfy,0
u5-02,,,,,,,1,0,0,,,,,,5,40,0.0459522,,,,,,,,,satisfy,0
u5-03,,,,,,,1,0,0,,,,,,5,40,0.0591561,,,,,,,,,satisfy,0
u5-04,,,,,,,1,0,0,,,,,,5,40,0.0454256,,,,,,,,,satisfy,0
u5-05,,,,,,,1,0,0,,,,,,5,40,0.0498176,,,,,,,,,satisfy,0
u5-06,,,,,,,1,0,0,,,,,,5,40,0.0452103,,,,,,,,,satisfy,0
u5-07,,,,,,,1,0,0,,,,,,5,40,0.0415901,,,,,,,,,satisfy,0
u5-08,,,,,,,1,0,0,,,,,,5,40,0.0512897,,,,,,,,,satisfy,0
u5-09,,,,,,,1,0,0,,,,,,5,40,0.040982,,,,,,,,,satisfy,0
u5-10,,,,,,,1,0,0,,,,,,5,40,0.182619,,,,,,,,,satisfy,0
