Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
qcp-10-67-0_ext,298,298,0,1,298,0,0,0,0,45,576,6156,0,79,20,67,0.074718,11.577777777777778,8.688888888888888,3.533333333333333,6.911111111111111,0.17777777777777778,0.6888888888888889,0,0.289070637,satisfy,0
qcp-10-67-10_ext,,,,,,,0,0,1,86,161,8036,0,80,20,67,0.0790451,1.8941176470588235,2.8941176470588235,2.45679012345679,5.0588235294117645,0.4588235294117647,0.35294117647058826,4,0.229649515,satisfy,0
qcp-10-67-11_ext,,,,,,,0,0,1,240,701,31389,0,340,20,67,0.0711179,2.933054393305439,3.8870292887029287,3.8995633187772927,8.00836820083682,0.4351464435146444,0.2301255230125523,10,0.201132117,satisfy,0
qcp-10-67-12_ext,,,,,,,0,0,1,172,431,17124,0,190,20,67,0.083927,2.52046783625731,3.6491228070175437,4.184049079754601,9.12280701754386,0.9239766081871345,0.3508771929824561,8,0.344079129,satisfy,0
qcp-10-67-13_ext,,,,,,,0,0,1,144,398,17492,0,161,20,67,0.080001,2.7832167832167833,3.1538461538461537,2.893617021276596,5.713286713286713,0.7902097902097902,0.2517482517482518,2,0.207349561,satisfy,0
qcp-10-67-14_ext,,,,,,,0,0,1,33,63,3249,0,36,20,67,0.070624,1.96875,2.5,1.7037037037037037,3.40625,0.53125,0.09375,5,0.219656215,satisfy,0
qcp-10-67-1_ext,376,376,0,1,376,0,0,0,0,44,301,6431,0,76,20,67,0.0866402,5.863636363636363,9.363636363636363,3.977272727272727,8.113636363636363,0.3409090909090909,0.4318181818181818,0,0.19591355,satisfy,0
qcp-10-67-2_ext,678,678,0,1,678,0,0,0,0,58,363,8247,0,159,20,67,0.0783062,5.4655172413793105,8.017241379310345,4,8.03448275862069,0.2413793103448276,0.46551724137931033,0,0.306720896,satisfy,0
qcp-10-67-3_ext,1040,1040,0,1,1040,0,0,0,0,94,623,8092,0,132,20,67,0.0799279,6.095744680851064,5.723404255319149,5.574468085106383,12.26595744680851,0.6063829787234043,0.3404255319148936,0,0.170562239,satisfy,0
qcp-10-67-4_ext,247,247,0,1,247,0,0,0,0,32,409,6197,0,82,20,67,0.0846091,11.0625,7.4375,3.78125,6.78125,0.15625,0.53125,0,0.186104699,satisfy,0
qcp-10-67-5_ext,681,681,0,1,681,0,0,0,0,57,401,6900,0,71,20,67,0.0805983,6.228070175438597,6.350877192982456,4.631578947368421,10.298245614035087,0.42105263157894735,0.47368421052631576,0,0.286282043,satisfy,0
qcp-10-67-6_ext,278,278,0,1,278,0,0,0,0,44,475,10191,0,102,20,67,0.0685662,9.840909090909092,10.113636363636363,3.8636363636363638,7.386363636363637,0.25,0.5909090909090909,0,0.235754808,satisfy,0
qcp-10-67-7_ext,1038,1038,0,1,1038,0,0,0,0,423,1320,56100,0,566,20,67,0.0731793,3.0094562647754137,3.978723404255319,3.1496437054631827,8.349881796690307,0.6430260047281324,0.38534278959810875,2,0.172262421,satisfy,0
qcp-10-67-8_ext,347,347,0,1,347,0,0,0,0,53,618,8338,0,88,20,67,0.075651,10.60377358490566,8.943396226415095,3.660377358490566,7.2075471698113205,0.1509433962264151,0.6226415094339622,0,0.360937571,satisfy,0
qcp-10-67-9_ext,1254,1254,0,1,1254,0,0,0,0,246,1026,33542,0,370,20,67,0.0692603,3.9634146341463414,4.711382113821138,4.1138211382113825,8.788617886178862,0.540650406504065,0.4959349593495935,0,0.256858772,satisfy,0
qcp-15-120-0_ext,2440,2440,0,1,2440,0,0,0,0,251,2716,66267,0,803,30,120,0.0756095,10.422310756972111,5.0199203187251,5.50199203187251,13.262948207171315,0.4541832669322709,0.46613545816733065,0,10.602346993,satisfy,0
qcp-15-120-10_ext,,,,,,,0,0,1,7603,16082,1562042,0,16831,30,120,0.0778618,2.1154959221257563,5.136543014996054,6.711540992235821,26.441725861615364,2.723756906077348,0.5824782951854776,3,11.834115767,satisfy,0
qcp-15-120-11_ext,,,,,,,0,0,1,89,381,33090,0,410,30,120,0.0788001,4.329545454545454,3.352272727272727,2.7625,5.8977272727272725,0.48863636363636365,0.375,8,3.281147033,satisfy,0
qcp-15-120-12_ext,,,,,,,0,0,1,476,1786,92814,0,1428,30,120,0.072693,3.76,3.5157894736842104,5.432489451476793,13.191578947368422,0.72,0.4336842105263158,1,10.212452197,satisfy,0
qcp-15-120-13_ext,,,,,,,0,0,1,6186,14924,1307387,0,12356,30,120,0.0828919,2.4129345189975746,4.662732417138238,4.966326695807026,22.753435731608732,3.3658852061438966,0.5411479385610347,8,6.356803791,satisfy,0
qcp-15-120-14_ext,,,,,,,0,0,1,90,375,23663,0,225,30,120,0.0709602,4.213483146067416,2.640449438202247,3.142857142857143,6.337078651685394,0.47191011235955055,0.3146067415730337,5,6.744558689,satisfy,0
qcp-15-120-1_ext,2845,2845,0,1,2845,0,0,0,0,485,3782,142911,0,1546,30,120,0.0757547,7.597938144329897,4.373195876288659,6.997938144329897,19.890721649484536,0.9010309278350516,0.4515463917525773,0,6.725691604,satisfy,0
qcp-15-120-2_ext,3188,3188,0,1,3188,0,0,0,0,1010,5325,218483,0,2410,30,120,0.0794409,5.177227722772277,4.826732673267327,7.742574257425742,20.79009900990099,0.8752475247524752,0.4514851485148515,0,6.238162277,satisfy,0
qcp-15-120-3_ext,2629,2629,0,1,2629,0,0,0,0,281,3116,77931,0,888,30,120,0.0689416,10.768683274021353,5.096085409252669,4.822064056939502,11.128113879003559,0.3701067615658363,0.4234875444839858,0,4.944612535,satisfy,0
qcp-15-120-4_ext,1893,1893,0,1,1893,0,0,0,0,147,2207,42914,0,533,30,120,0.0700383,14.408163265306122,5.319727891156463,4.040816326530612,8.319727891156463,0.29931972789115646,0.48299319727891155,0,9.540487907,satisfy,0
qcp-15-120-5_ext,4038,4038,0,1,4038,0,0,0,0,9259,24631,2385054,0,29735,30,120,0.0794017,2.6500702019656552,4.934550167404687,6.128457216940363,25.20261367318285,5.731720488173669,1.1076790150124203,3,7.002234087,satisfy,0
