Filename,1AutonomousSearchAverageSizeOfHeap,1AutonomousSearchNumAssignedPredicatesEncountered,1AutonomousSearchNumBackupCalled,1AutonomousSearchNumCalls,1AutonomousSearchNumPredicatesAdded,1AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
qcp-10-67-0_ext,383,383,0,1,383,0,0,0,0,15,95,1098,0,13,20,67,0.146608,4.8,2,5,8.066666666666666,0.26666666666666666,0.13333333333333333,0,0.242663665,satisfy,0
qcp-10-67-10_ext,,,,,,,0,0,1,43,158,1766,0,23,20,67,0.0549555,3.761904761904762,2.0952380952380953,1.9230769230769231,4.214285714285714,0.42857142857142855,0.4523809523809524,3,0.280819,satisfy,0
qcp-10-67-11_ext,,,,,,,0,0,1,219,619,7455,0,118,20,67,0.0568379,2.8394495412844036,2.743119266055046,4.509433962264151,8.756880733944953,0.41743119266055045,0.27522935779816515,6,0.210423121,satisfy,0
qcp-10-67-12_ext,,,,,,,0,0,1,185,604,6469,0,96,20,67,0.0587538,3.282608695652174,2.3206521739130435,3.9329608938547485,7.896739130434782,0.23369565217391305,0.32065217391304346,5,0.297250361,satisfy,0
qcp-10-67-13_ext,,,,,,,0,0,1,8,24,588,0,4,20,67,0.0686888,3.4285714285714284,2,1,1.8571428571428572,0.7142857142857143,0.2857142857142857,5,0.19745688,satisfy,0
qcp-10-67-14_ext,,,,,,,0,0,1,19,83,1208,0,21,20,67,0.0687661,4.611111111111111,2.111111111111111,1.9285714285714286,3.6666666666666665,0.3333333333333333,0.2222222222222222,4,0.192940849,satisfy,0
qcp-10-67-1_ext,345,345,0,1,345,0,0,0,0,30,90,1388,0,20,20,67,0.0640505,2.4,2,3.7666666666666666,6.733333333333333,0.43333333333333335,0.36666666666666664,0,0.12307936,satisfy,0
qcp-10-67-2_ext,69,69,0,1,69,0,0,0,0,2,16,623,0,7,20,67,0.0514439,1,2,3.5,8,0,0.5,0,0.261351993,satisfy,0
qcp-10-67-3_ext,759,759,0,1,759,0,0,0,0,75,157,2764,0,32,20,67,0.0632466,1.8533333333333333,2.8666666666666667,4.986666666666666,12.2,0.4,0.32,0,0.267492571,satisfy,0
qcp-10-67-4_ext,503,503,0,1,503,0,0,0,0,26,67,1216,0,12,20,67,0.0613862,1.8076923076923077,2,5.115384615384615,9.153846153846153,0.34615384615384615,0.4230769230769231,0,0.264726649,satisfy,0
qcp-10-67-5_ext,0,0,0,1,0,0,0,0,0,0,20,576,0,4,20,67,0.063996,0,0,0,0,0,0,0,0.301725189,satisfy,0
qcp-10-67-6_ext,,,,,,,1,0,0,,,,,,20,67,0.0707908,,,,,,,,,satisfy,0
qcp-10-67-7_ext,495,495,0,1,495,0,0,0,0,51,159,1998,0,19,20,67,0.0574676,2.607843137254902,2.2745098039215685,3.06,5.901960784313726,0.21568627450980393,0.43137254901960786,1,0.288115887,satisfy,0
qcp-10-67-8_ext,61,61,0,1,61,0,0,0,0,2,23,598,0,4,20,67,0.0645028,1.5,2,3.5,5.5,0,0,0,0.3873604,satisfy,0
qcp-10-67-9_ext,262,262,0,1,262,0,0,0,0,10,38,744,0,10,20,67,0.0671686,1.8,2,4.1,8,0.1,0.5,0,0.242980902,satisfy,0
qcp-15-120-0_ext,1994,1994,0,1,1994,0,0,0,0,59,195,4691,0,88,30,120,0.0646003,2.76271186440678,2.2033898305084745,9.135593220338983,19.440677966101696,0.4576271186440678,0.4745762711864407,0,9.4438624,satisfy,0
qcp-15-120-10_ext,,,,,,,0,0,1,5191,8527,312989,0,5155,30,120,0.0579708,1.6429672447013488,4.629865125240848,5.405332302936631,19.733333333333334,2.167630057803468,0.6809248554913295,14,10.905337352,satisfy,0
qcp-15-120-11_ext,,,,,,,0,0,1,44,127,3283,0,35,30,120,0.0666876,2.953488372093023,2.3255813953488373,3.85,7.883720930232558,0.4883720930232558,0.4883720930232558,3,3.70069856,satisfy,0
qcp-15-120-12_ext,,,,,,,0,0,1,1572,2734,83053,0,1544,30,120,0.0641154,1.740292807129217,3.9681731381285803,6.0140575079872205,20.502227880331,1.5983450031826862,0.5754296626352642,6,7.189462697,satisfy,0
qcp-15-120-13_ext,,,,,,,0,0,1,3270,4815,194909,0,3070,30,120,0.171188,1.4729275007647598,4.103395533802386,4.916871165644172,20.622514530437442,2.884674212297339,0.6228204343836036,9,4.508259865,satisfy,0
qcp-15-120-14_ext,,,,,,,0,0,1,102,307,6139,0,125,30,120,0.0802878,3.0396039603960396,2.613861386138614,4.23469387755102,8.455445544554456,0.693069306930693,0.5148514851485149,3,5.809709528,satisfy,0
qcp-15-120-1_ext,2651,2651,0,1,2651,0,0,0,0,490,843,27921,0,491,30,120,0.0684612,1.6857142857142857,3.13265306122449,8.76734693877551,25.416326530612245,0.9204081632653062,0.5224489795918368,0,7.121630451,satisfy,0
qcp-15-120-2_ext,1769,1769,0,1,1769,0,0,0,0,94,265,6817,0,109,30,120,0.075329,2.5319148936170213,2.851063829787234,7.340425531914893,18.71276595744681,0.23404255319148937,0.4787234042553192,0,6.670133872,satisfy,0
qcp-15-120-3_ext,2912,2912,0,1,2912,0,0,0,0,1490,2410,82061,0,1352,30,120,0.0702382,1.610738255033557,4.755704697986578,6.853691275167785,28.322147651006713,1.9255033557046979,0.8624161073825504,0,4.27312297,satisfy,0
qcp-15-120-4_ext,2935,2935,0,1,2935,0,0,0,0,1200,1925,74250,0,837,30,120,0.0748856,1.5883333333333334,4.359166666666667,8.340833333333334,27.945,2.1983333333333333,1.0791666666666666,0,7.225004485,satisfy,0
qcp-15-120-5_ext,3285,3285,0,1,3285,0,0,0,0,2708,4264,160295,0,2319,30,120,0.143883,1.5690546528803544,3.8556129985228953,5.152567417805689,19.425775480059084,1.4098966026587887,0.5236336779911374,1,4.886370167,satisfy,0
qcp-15-120-6_ext,2823,2823,0,1,2823,0,0,0,0,695,1071,36686,0,546,30,120,0.0473733,1.506474820143885,3.3640287769784174,7.919424460431655,24.33093525179856,1.0359712230215827,0.753956834532374,0,4.229436036,satisfy,0
qcp-15-120-7_ext,2796,2796,0,1,2796,0,0,0,0,851,1332,49385,0,696,30,120,0.0522677,1.5428907168037602,4.081081081081081,8.493537015276146,25.613396004700352,1.5076380728554641,0.6592244418331374,0,4.096618085,satisfy,0
qcp-15-120-8_ext,3194,3194,0,1,3194,0,0,0,0,4339,6159,264362,0,3695,30,120,0.115891,1.4143811938234616,5.470615349158792,10.00184374279788,35.69993085964508,2.9253284166858724,0.9748790043788892,0,8.873202379,satisfy,0
qcp-15-120-9_ext,3025,3025,0,1,3025,0,0,0,0,6551,9003,406078,0,5451,30,120,0.0666594,1.3723095710578537,4.9455045031292935,7.437490459471836,27.901083803999388,3.03526179209281,0.9238284231415052,0,8.459619154,satisfy,0
qcp-20-187-0_ext,,,,,,,1,0,0,,,,,,40,187,0.0542076,,,,,,,,,satisfy,0
qcp-20-187-10_ext,,,,,,,1,0,0,,,,,,40,187,0.141735,,,,,,,,,satisfy,0
qcp-20-187-11_ext,,,,,,,1,0,0,,,,,,40,187,0.144278,,,,,,,,,satisfy,0
qcp-20-187-12_ext,,,,,,,1,0,0,,,,,,40,187,0.157146,,,,,,,,,satisfy,0
qcp-20-187-13_ext,,,,,,,1,0,0,,,,,,40,187,0.167332,,,,,,,,,satisfy,0
qcp-20-187-14_ext,,,,,,,1,0,0,,,,,,40,187,0.0477543,,,,,,,,,satisfy,0
qcp-20-187-1_ext,,,,,,,1,0,0,,,,,,40,187,0.155712,,,,,,,,,satisfy,0
qcp-20-187-2_ext,,,,,,,1,0,0,,,,,,40,187,0.146946,,,,,,,,,satisfy,0
qcp-20-187-3_ext,,,,,,,1,0,0,,,,,,40,187,0.0924443,,,,,,,,,satisfy,0
qcp-20-187-4_ext,,,,,,,1,0,0,,,,,,40,187,0.144725,,,,,,,,,satisfy,0
qcp-20-187-5_ext,,,,,,,1,0,0,,,,,,40,187,0.149501,,,,,,,,,satisfy,0
qcp-20-187-6_ext,,,,,,,1,0,0,,,,,,40,187,0.149126,,,,,,,,,satisfy,0
qcp-20-187-7_ext,,,,,,,1,0,0,,,,,,40,187,0.156003,,,,,,,,,satisfy,0
qcp-20-187-8_ext,,,,,,,1,0,0,,,,,,40,187,0.132762,,,,,,,,,satisfy,0
qcp-20-187-9_ext,,,,,,,1,0,0,,,,,,40,187,0.148698,,,,,,,,,satisfy,0
qcp-25-264-0_ext,,,,,,,1,0,0,,,,,,50,264,0.169534,,,,,,,,,satisfy,0
qcp-25-264-10_ext,,,,,,,1,0,0,,,,,,50,264,0.168363,,,,,,,,,satisfy,0
qcp-25-264-11_ext,,,,,,,1,0,0,,,,,,50,264,0.131744,,,,,,,,,satisfy,0
qcp-25-264-12_ext,,,,,,,1,0,0,,,,,,50,264,0.140188,,,,,,,,,satisfy,0
qcp-25-264-13_ext,,,,,,,1,0,0,,,,,,50,264,0.139098,,,,,,,,,satisfy,0
qcp-25-264-14_ext,,,,,,,1,0,0,,,,,,50,264,0.151454,,,,,,,,,satisfy,0
qcp-25-264-1_ext,,,,,,,1,0,0,,,,,,50,264,0.150472,,,,,,,,,satisfy,0
qcp-25-264-2_ext,,,,,,,1,0,0,,,,,,50,264,0.138651,,,,,,,,,satisfy,0
qcp-25-264-3_ext,,,,,,,1,0,0,,,,,,50,264,0.157272,,,,,,,,,satisfy,0
qcp-25-264-4_ext,,,,,,,1,0,0,,,,,,50,264,0.156069,,,,,,,,,satisfy,0
qcp-25-264-5_ext,,,,,,,1,0,0,,,,,,50,264,0.167938,,,,,,,,,satisfy,0
qcp-25-264-6_ext,,,,,,,1,0,0,,,,,,50,264,0.149289,,,,,,,,,satisfy,0
qcp-25-264-7_ext,,,,,,,1,0,0,,,,,,50,264,0.137838,,,,,,,,,satisfy,0
qcp-25-264-8_ext,,,,,,,1,0,0,,,,,,50,264,0.153962,,,,,,,,,satisfy,0
qcp-25-264-9_ext,,,,,,,1,0,0,,,,,,50,264,0.148034,,,,,,,,,satisfy,0
