Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
qcp-10-67-0_ext,298,298,0,1,298,0,0,0,0,45,576,6156,0,85,20,67,0.152438,11.577777777777778,8.688888888888888,3.533333333333333,6.911111111111111,0.17777777777777778,0.6888888888888889,0,0.257133828,satisfy,0
qcp-10-67-10_ext,,,,,,,0,0,1,86,161,8036,0,77,20,67,0.0726507,1.8941176470588235,2.8941176470588235,2.45679012345679,5.0588235294117645,0.4588235294117647,0.35294117647058826,4,0.211521143,satisfy,0
qcp-10-67-11_ext,,,,,,,0,0,1,240,701,31389,0,270,20,67,0.071533,2.933054393305439,3.8870292887029287,3.8995633187772927,8.00836820083682,0.4351464435146444,0.2301255230125523,10,0.183621773,satisfy,0
qcp-10-67-12_ext,,,,,,,0,0,1,172,431,17124,0,173,20,67,0.0672119,2.52046783625731,3.6491228070175437,4.184049079754601,9.12280701754386,0.9239766081871345,0.3508771929824561,8,0.281703114,satisfy,0
qcp-10-67-13_ext,,,,,,,0,0,1,144,398,17492,0,145,20,67,0.0645734,2.7832167832167833,3.1538461538461537,2.893617021276596,5.713286713286713,0.7902097902097902,0.2517482517482518,2,0.190190181,satisfy,0
qcp-10-67-14_ext,,,,,,,0,0,1,33,63,3242,0,26,20,67,0.06259,1.96875,2.5,1.7037037037037037,3.40625,0.53125,0.09375,5,0.235771106,satisfy,0
qcp-10-67-1_ext,410,410,0,1,410,0,0,0,0,48,369,7506,0,84,20,67,0.0528434,6.5,8.8125,4.020833333333333,7.3125,0.3333333333333333,0.4166666666666667,0,0.144017084,satisfy,0
qcp-10-67-2_ext,841,841,0,1,841,0,0,0,0,103,600,11538,0,148,20,67,0.0510855,5.359223300970874,8.70873786407767,4.660194174757281,9.844660194174757,0.5145631067961165,0.4174757281553398,0,0.23931716,satisfy,0
qcp-10-67-3_ext,1040,1040,0,1,1040,0,0,0,0,94,623,8092,0,79,20,67,0.0722171,6.095744680851064,5.723404255319149,5.574468085106383,12.26595744680851,0.6063829787234043,0.3404255319148936,0,0.137985728,satisfy,0
qcp-10-67-4_ext,247,247,0,1,247,0,0,0,0,32,409,6197,0,60,20,67,0.0636221,11.0625,7.4375,3.78125,6.78125,0.15625,0.53125,0,0.124552198,satisfy,0
qcp-10-67-5_ext,691,691,0,1,691,0,0,0,0,61,472,7969,0,70,20,67,0.0660572,6.950819672131147,6.426229508196721,4.508196721311475,10.01639344262295,0.39344262295081966,0.5081967213114754,0,0.166652851,satisfy,0
qcp-10-67-6_ext,278,278,0,1,278,0,0,0,0,44,475,10191,0,96,20,67,0.0656884,9.840909090909092,10.113636363636363,3.8636363636363638,7.386363636363637,0.25,0.5909090909090909,0,0.239225344,satisfy,0
qcp-10-67-7_ext,1038,1038,0,1,1038,0,0,0,0,423,1320,56100,0,505,20,67,0.0900662,3.0094562647754137,3.978723404255319,3.1496437054631827,8.349881796690307,0.6430260047281324,0.38534278959810875,2,0.152513144,satisfy,0
qcp-10-67-8_ext,347,347,0,1,347,0,0,0,0,53,618,8338,0,105,20,67,0.0737961,10.60377358490566,8.943396226415095,3.660377358490566,7.2075471698113205,0.1509433962264151,0.6226415094339622,0,0.347578809,satisfy,0
qcp-10-67-9_ext,1254,1254,0,1,1254,0,0,0,0,246,1026,33542,0,336,20,67,0.0834776,3.9634146341463414,4.711382113821138,4.1138211382113825,8.788617886178862,0.540650406504065,0.4959349593495935,0,0.265141519,satisfy,0
qcp-15-120-0_ext,3329,3329,0,1,3329,0,0,0,0,842,5418,195900,0,2204,30,120,0.0769575,6.311163895486936,5.261282660332542,7.406175771971497,23.5083135391924,1.338479809976247,0.5700712589073634,0,9.964079641,satisfy,0
qcp-15-120-10_ext,,,,,,,0,0,1,3197,7304,638794,0,5596,30,120,0.174105,2.2853566958698375,4.120775969962453,5.892476489028213,17.68523153942428,2.064142678347935,0.45525657071339176,6,9.98939739,satisfy,0
qcp-15-120-11_ext,,,,,,,0,0,1,38,162,15267,0,120,30,120,0.0594471,4.378378378378378,3.4594594594594597,2.6451612903225805,4.486486486486487,0.24324324324324326,0.2972972972972973,6,2.8762995289999997,satisfy,0
qcp-15-120-12_ext,,,,,,,0,0,1,1093,3380,223043,0,2229,30,120,0.0663258,3.0952380952380953,3.8772893772893773,7.3330275229357795,20.83058608058608,0.9478021978021978,0.49542124542124544,2,7.625955614,satisfy,0
qcp-15-120-13_ext,,,,,,,0,0,1,10326,22782,2111703,0,20022,30,120,0.0624443,2.2064891041162227,5.234769975786925,5.48953488372093,25.530847457627118,4.271573849878934,0.6539467312348668,5,5.018719964,satisfy,0
qcp-15-120-14_ext,,,,,,,0,0,1,55,244,14772,0,144,30,120,0.0546384,4.518518518518518,2.759259259259259,2.510204081632653,4.425925925925926,0.5555555555555556,0.2777777777777778,5,6.8452527100000005,satisfy,0
qcp-15-120-1_ext,2845,2845,0,1,2845,0,0,0,0,485,3782,142911,0,1363,30,120,0.341714,7.597938144329897,4.373195876288659,6.997938144329897,19.890721649484536,0.9010309278350516,0.4515463917525773,0,6.6509491480000005,satisfy,0
qcp-15-120-2_ext,3337,3337,0,1,3337,0,0,0,0,1105,6751,254828,0,2610,30,120,0.0653601,6.0081447963800905,4.5104072398190045,7.167420814479638,19.38914027149321,0.9981900452488688,0.5384615384615384,0,4.891242902,satisfy,0
qcp-15-120-3_ext,3412,3412,0,1,3412,0,0,0,0,1127,5140,256604,0,2068,30,120,0.0652123,4.484472049689441,4.30700976042591,7.354924578527063,20.446317657497783,1.0354924578527063,0.5066548358473825,0,5.824961446,satisfy,0
qcp-15-120-4_ext,2728,2728,0,1,2728,0,0,0,0,318,3308,72376,0,602,30,120,0.0536314,10.122641509433961,4.833333333333333,6.053459119496855,16.732704402515722,0.6729559748427673,0.4559748427672956,0,5.450773091,satisfy,0
qcp-15-120-5_ext,3995,3995,0,1,3995,0,0,0,0,12020,30193,2896925,0,24764,30,120,0.117065,2.504242928452579,4.8599833610648915,6.131480402762753,26.53369384359401,4.940931780366056,0.8623128119800333,3,5.049203518,satisfy,0
qcp-15-120-6_ext,3333,3333,0,1,3333,0,0,0,0,1329,7483,350756,0,3498,30,120,0.0550418,5.5560571858540255,4.106094808126411,7.470278404815651,23.454477050413846,1.1482317531978932,0.3295711060948081,0,4.528143516,satisfy,0
qcp-15-120-7_ext,3654,3654,0,1,3654,0,0,0,0,4305,11944,939357,0,7819,30,120,0.0464876,2.753542392566783,5.317305458768874,10.140334572490707,34.28501742160279,2.5584204413472706,0.5495934959349593,1,4.038552146,satisfy,0
qcp-15-120-8_ext,3573,3573,0,1,3573,0,0,0,0,1277,7562,288007,0,2575,30,120,0.0923297,5.847298355520752,5.43069694596711,7.054815974941269,23.08379013312451,1.091620986687549,0.49569303054032887,0,8.33584253,satisfy,0
qcp-15-120-9_ext,3787,3787,0,1,3787,0,0,0,0,11431,29359,2236198,0,19465,30,120,0.128325,2.56049339515353,5.125185897996675,7.7908319482110056,29.841308721896596,2.5611932464351326,0.7300323681217741,0,8.594541869,satisfy,0
qcp-20-187-0_ext,,,,,,,1,0,0,,,,,,40,187,0.210715,,,,,,,,,satisfy,0
qcp-20-187-10_ext,,,,,,,1,0,0,,,,,,40,187,0.143903,,,,,,,,,satisfy,0
qcp-20-187-11_ext,,,,,,,1,0,0,,,,,,40,187,0.154003,,,,,,,,,satisfy,0
qcp-20-187-12_ext,,,,,,,1,0,0,,,,,,40,187,0.156275,,,,,,,,,satisfy,0
qcp-20-187-13_ext,,,,,,,1,0,0,,,,,,40,187,0.177982,,,,,,,,,satisfy,0
qcp-20-187-14_ext,,,,,,,1,0,0,,,,,,40,187,0.14139,,,,,,,,,satisfy,0
qcp-20-187-1_ext,,,,,,,1,0,0,,,,,,40,187,0.13267,,,,,,,,,satisfy,0
qcp-20-187-2_ext,,,,,,,1,0,0,,,,,,40,187,0.147514,,,,,,,,,satisfy,0
qcp-20-187-3_ext,,,,,,,1,0,0,,,,,,40,187,0.148029,,,,,,,,,satisfy,0
qcp-20-187-4_ext,,,,,,,1,0,0,,,,,,40,187,0.156758,,,,,,,,,satisfy,0
qcp-20-187-5_ext,,,,,,,1,0,0,,,,,,40,187,0.147541,,,,,,,,,satisfy,0
qcp-20-187-6_ext,,,,,,,1,0,0,,,,,,40,187,0.156716,,,,,,,,,satisfy,0
qcp-20-187-7_ext,,,,,,,1,0,0,,,,,,40,187,0.182027,,,,,,,,,satisfy,0
qcp-20-187-8_ext,,,,,,,1,0,0,,,,,,40,187,0.124261,,,,,,,,,satisfy,0
qcp-20-187-9_ext,,,,,,,1,0,0,,,,,,40,187,0.150576,,,,,,,,,satisfy,0
qcp-25-264-0_ext,,,,,,,1,0,0,,,,,,50,264,0.150999,,,,,,,,,satisfy,0
qcp-25-264-10_ext,,,,,,,1,0,0,,,,,,50,264,0.155029,,,,,,,,,satisfy,0
qcp-25-264-11_ext,,,,,,,1,0,0,,,,,,50,264,0.130888,,,,,,,,,satisfy,0
qcp-25-264-12_ext,,,,,,,1,0,0,,,,,,50,264,0.141419,,,,,,,,,satisfy,0
qcp-25-264-13_ext,,,,,,,1,0,0,,,,,,50,264,0.168186,,,,,,,,,satisfy,0
qcp-25-264-14_ext,,,,,,,1,0,0,,,,,,50,264,0.145272,,,,,,,,,satisfy,0
qcp-25-264-1_ext,,,,,,,1,0,0,,,,,,50,264,0.14652,,,,,,,,,satisfy,0
qcp-25-264-2_ext,,,,,,,1,0,0,,,,,,50,264,0.150813,,,,,,,,,satisfy,0
qcp-25-264-3_ext,,,,,,,1,0,0,,,,,,50,264,0.160678,,,,,,,,,satisfy,0
qcp-25-264-4_ext,,,,,,,1,0,0,,,,,,50,264,0.147588,,,,,,,,,satisfy,0
qcp-25-264-5_ext,,,,,,,1,0,0,,,,,,50,264,0.140842,,,,,,,,,satisfy,0
qcp-25-264-6_ext,,,,,,,1,0,0,,,,,,50,264,0.156613,,,,,,,,,satisfy,0
qcp-25-264-7_ext,,,,,,,1,0,0,,,,,,50,264,0.16089,,,,,,,,,satisfy,0
qcp-25-264-8_ext,,,,,,,1,0,0,,,,,,50,264,0.134003,,,,,,,,,satisfy,0
qcp-25-264-9_ext,,,,,,,1,0,0,,,,,,50,264,0.154306,,,,,,,,,satisfy,0
