Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,paths
s5-02,,,,,,,1,0,0,,,,,,5,40,0.0367405,,,,,,,,,satisfy,0
s5-03,,,,,,,1,0,0,,,,,,5,40,0.129634,,,,,,,,,satisfy,0
s5-04,,,,,,,1,0,0,,,,,,5,40,0.0392809,,,,,,,,,satisfy,0
s5-05,,,,,,,1,0,0,,,,,,5,40,0.0515135,,,,,,,,,satisfy,0
s5-06,,,,,,,1,0,0,,,,,,5,40,0.0345256,,,,,,,,,satisfy,0
s5-07,,,,,,,1,0,0,,,,,,5,40,0.0356927,,,,,,,,,satisfy,0
s5-08,,,,,,,1,0,0,,,,,,5,40,0.0338322,,,,,,,,,satisfy,0
s5-09,,,,,,,1,0,0,,,,,,5,40,0.0414977,,,,,,,,,satisfy,0
s5-10,,,,,,,1,0,0,,,,,,5,40,0.0354379,,,,,,,,,satisfy,0
u3-01,,,,,,,0,0,1,7034,7035,60452,0,772,3,20,0.0390124,1.0002843736669984,9.62718612256505,5.57490743377955,7.933598748755865,3.8981942272145598,0,11,0.100090758,satisfy,0
u3-02,,,,,,,0,0,1,5484,5483,30503,0,151,3,20,0.0161851,1,9.968995075688492,5.465205479452055,6.45723144264089,5.158672259711836,0,8,0.10401705,satisfy,0
u3-03,,,,,,,0,0,1,7913,7912,34948,0,209,3,20,0.0199395,1,9.75947927199191,5.91562302340291,6.910389282103134,5.512639029322548,0,7,0.115284966,satisfy,0
u3-04,,,,,,,0,0,1,16502,16501,67368,0,510,3,20,0.0157316,1,9.75977213502212,6.276359667737828,7.273316768680686,5.630264832434398,0,8,0.10255231,satisfy,0
u3-05,,,,,,,0,0,1,9254,9253,45467,0,296,3,20,0.0160552,1,10.087214957311142,5.959978366684695,6.95482546201232,5.45466335242624,0,8,0.097522575,satisfy,0
u3-06,,,,,,,0,0,1,7183,7405,81447,0,981,3,20,0.017463,1.0310498468393205,9.499025341130604,5.630368098159509,9.624338624338625,2.6487050960735172,0,10,0.120079481,satisfy,0
u3-07,,,,,,,0,0,1,30366,30365,111029,0,1183,3,20,0.0202414,1,10.13403589659147,6.7880155488206615,7.7860036225917995,6.1924584225259345,0,9,0.114242837,satisfy,0
u3-08,,,,,,,0,0,1,17137,17187,111813,0,2030,3,20,0.0266216,1.0029761904761905,9.533963585434174,6.425726964848768,10.447303921568627,3.189775910364146,0,10,0.117052582,satisfy,0
u3-09,,,,,,,0,0,1,9278,9277,45733,0,337,3,20,0.0194065,1,10.143473105529806,5.95619807962024,6.951061765657001,5.381265495310984,0,8,0.111356002,satisfy,0
u3-10,,,,,,,0,0,1,12073,12072,58031,0,430,3,20,0.0258452,1,10.413767395626243,6.164718560888668,7.160122597746852,5.747846255798542,0,9,0.120852257,satisfy,0
u4-01,,,,,,,1,0,0,,,,,,4,30,0.0220892,,,,,,,,,satisfy,0
u4-02,,,,,,,1,0,0,,,,,,4,30,0.0410283,,,,,,,,,satisfy,0
u4-03,,,,,,,1,0,0,,,,,,4,30,0.030295,,,,,,,,,satisfy,0
u4-04,,,,,,,1,0,0,,,,,,4,30,0.0323048,,,,,,,,,satisfy,0
u4-05,,,,,,,1,0,0,,,,,,4,30,0.03412,,,,,,,,,satisfy,0
u4-06,,,,,,,1,0,0,,,,,,4,30,0.0335476,,,,,,,,,satisfy,0
u4-07,,,,,,,1,0,0,,,,,,4,30,0.0328829,,,,,,,,,satisfy,0
u4-08,,,,,,,1,0,0,,,,,,4,30,0.0361551,,,,,,,,,satisfy,0
u4-09,,,,,,,1,0,0,,,,,,4,30,0.0331678,,,,,,,,,satisfy,0
u4-10,,,,,,,1,0,0,,,,,,4,30,0.0378059,,,,,,,,,satisfy,0
u5-01,,,,,,,1,0,0,,,,,,5,40,0.0339816,,,,,,,,,satisfy,0
u5-02,,,,,,,1,0,0,,,,,,5,40,0.033374,,,,,,,,,satisfy,0
u5-03,,,,,,,1,0,0,,,,,,5,40,0.0340134,,,,,,,,,satisfy,0
u5-04,,,,,,,1,0,0,,,,,,5,40,0.0387535,,,,,,,,,satisfy,0
u5-05,,,,,,,1,0,0,,,,,,5,40,0.0345574,,,,,,,,,satisfy,0
u5-06,,,,,,,1,0,0,,,,,,5,40,0.041121,,,,,,,,,satisfy,0
u5-07,,,,,,,1,0,0,,,,,,5,40,0.0359024,,,,,,,,,satisfy,0
u5-08,,,,,,,1,0,0,,,,,,5,40,0.0412806,,,,,,,,,satisfy,0
u5-09,,,,,,,1,0,0,,,,,,5,40,0.0377635,,,,,,,,,satisfy,0
u5-10,,,,,,,1,0,0,,,,,,5,40,0.0380844,,,,,,,,,satisfy,0
