Filename,11AutonomousSearchAverageSizeOfHeap,11AutonomousSearchNumAssignedPredicatesEncountered,11AutonomousSearchNumBackupCalled,11AutonomousSearchNumCalls,11AutonomousSearchNumPredicatesAdded,11AutonomousSearchNumPredicatesRemoved,ERROR,UNKNOWN,UNSATISFIABLE,engineStatisticsNumConflicts,engineStatisticsNumDecisions,engineStatisticsNumPropagations,engineStatisticsNumRestarts,engineStatisticsTimeSpentInSolver,flatIntConstraints,flatIntVars,flatTime,learnedClauseStatisticsAverageBacktrackAmount,learnedClauseStatisticsAverageConflictSize,learnedClauseStatisticsAverageLbd,learnedClauseStatisticsAverageLearnedClauseLength,learnedClauseStatisticsAverageNumberOfRemovedLiteralsRecursive,learnedClauseStatisticsAverageNumberOfRemovedLiteralsSemantic,learnedClauseStatisticsNumUnitClausesLearned,mddCompilationTime,method,nSolutions,paths
qcp-10-67-5_ext,712,712,0,1,712,0,0,0,0,61,385,6948,0,60,20,100,0.319609,5.590163934426229,5.737704918032787,4.721311475409836,10.540983606557377,0.3770491803278688,0.4098360655737705,0,0.22601529,satisfy,1,0
qcp-10-67-6_ext,404,404,0,1,404,0,0,0,0,46,484,8561,0,74,20,100,0.248223,9.391304347826088,7.369565217391305,3.9347826086956523,6.456521739130435,0.391304347826087,0.45652173913043476,0,0.279667075,satisfy,1,0
qcp-10-67-7_ext,1211,1211,0,1,1211,0,0,0,0,481,1457,63258,0,931,20,100,0.312717,2.9313929313929314,3.5322245322245323,3.127348643006263,8.282744282744282,0.5717255717255717,0.4365904365904366,2,0.246019426,satisfy,1,0
qcp-10-67-8_ext,296,296,0,1,296,0,0,0,0,53,622,10111,0,164,20,100,0.338104,10.716981132075471,7.433962264150943,3.0377358490566038,5.566037735849057,0.33962264150943394,0.660377358490566,0,0.500878599,satisfy,1,0
qcp-10-67-9_ext,1084,1084,0,1,1084,0,0,0,0,153,781,22713,0,530,20,100,0.283426,4.771241830065359,4.607843137254902,3.784313725490196,8.026143790849673,0.2875816993464052,0.5032679738562091,0,0.593297436,satisfy,1,0
qcp-15-120-0_ext,3040,3040,0,1,3040,0,0,0,0,542,4556,134803,0,1376,30,225,0.179592,8.195571955719558,5.293357933579336,6.843173431734317,21.14391143911439,0.7324723247232472,0.4483394833948339,0,10.27507492,satisfy,1,0
qcp-15-120-10_ext,,,,,,,0,0,1,12828,25889,2508726,0,36025,30,225,0.238825,2.018320729710766,5.419895532860373,6.608020597643755,25.07944180244796,3.0249473766274266,0.6282061276993841,10,14.164995362,satisfy,0,0
qcp-15-120-11_ext,,,,,,,0,0,1,37,153,14580,0,183,30,225,0.205521,4.25,2.9444444444444446,2.2666666666666666,4,0.3055555555555556,0.3055555555555556,6,6.19884888,satisfy,0,0
qcp-15-120-12_ext,,,,,,,0,0,1,697,2719,152231,0,2197,30,225,0.424547,3.906609195402299,3.3275862068965516,6.134199134199134,17.227011494252874,0.9683908045977011,0.4396551724137931,3,9.494108693,satisfy,0,0
qcp-15-120-13_ext,,,,,,,0,0,1,6923,15522,1512191,0,47418,30,225,0.174101,2.2424154868535107,4.483819705287489,4.9688901750832,21.74934989887316,3.7003756139843977,0.5205143022247906,11,7.479714694,satisfy,0,0
qcp-15-120-14_ext,,,,,,,0,0,1,84,392,26562,0,3639,30,225,0.226117,4.72289156626506,2.7590361445783134,2.935064935064935,5.554216867469879,0.4819277108433735,0.26506024096385544,6,7.977180112,satisfy,0,0
qcp-15-120-1_ext,3253,3253,0,1,3253,0,0,0,0,1615,5705,399109,0,7964,30,225,0.482839,3.4792569659442725,4.401857585139319,8.797523219814241,28.78204334365325,2.1808049535603713,0.5758513931888545,0,12.504871936,satisfy,1,0
qcp-15-120-2_ext,3271,3271,0,1,3271,0,0,0,0,1092,6638,252798,0,5717,30,225,0.18883,5.975274725274725,4.431318681318682,7.521062271062271,21.17948717948718,0.9459706959706959,0.5036630036630036,0,10.690158949,satisfy,1,0
qcp-15-120-3_ext,2990,2990,0,1,2990,0,0,0,0,365,3631,111494,0,7514,30,225,0.348619,9.67945205479452,4.742465753424658,4.852054794520548,12.178082191780822,0.726027397260274,0.4876712328767123,0,4.816159986,satisfy,1,0
qcp-15-120-4_ext,2593,2593,0,1,2593,0,0,0,0,377,3425,76557,0,3959,30,225,0.279034,8.838196286472149,4.384615384615385,6.039787798408488,17.039787798408486,0.5119363395225465,0.5172413793103449,0,8.016358587,satisfy,1,0
qcp-15-120-5_ext,4065,4065,0,1,4065,0,0,0,0,10637,29852,3017437,0,57842,30,225,0.397757,2.7967472031587852,4.7819874024631,5.883110776753808,25.240293315784527,4.981949797875341,0.821284196671994,3,7.997440293,satisfy,1,0
qcp-15-120-6_ext,3156,3156,0,1,3156,0,0,0,0,1045,4998,246982,0,3990,30,225,0.367524,4.700478468899521,4.332057416267943,7.585645933014354,22.442105263157895,1.0516746411483253,0.44401913875598087,0,17.247225155,satisfy,1,0
qcp-15-120-7_ext,3647,3647,0,1,3647,0,0,0,0,4415,11732,969032,0,16802,30,225,0.498328,2.636013590033975,5.169648924122311,10.302899864068872,34.80906002265006,2.339977349943375,0.5764439411098528,1,11.050949604,satisfy,1,0
qcp-15-120-8_ext,3425,3425,0,1,3425,0,0,0,0,1095,6344,243898,0,2814,30,225,8.69849,5.71324200913242,4.682191780821918,7.052054794520548,22.95799086757991,1.0337899543378994,0.5442922374429223,0,20.617893558,satisfy,1,0
